vehicle_id,split,image_stem,obj_idx,class_name,L1,L2,L3,xmin,ymin,xmax,ymax,occluded,truncated
test_5864_000,test,5864,0,car_TataMotors_Indica,car,TataMotors,Indica,834,355,915,407,0,0
test_5864_001,test,5864,1,scooter_Honda_Activa,scooter,Honda,Activa,668,392,707,459,0,0
test_5864_002,test,5864,2,motorcycle_Hero_Glamour,motorcycle,Hero,Glamour,1,418,68,541,0,0
test_5864_003,test,5864,3,scooter_Honda_Aviator,scooter,Honda,Aviator,712,390,800,527,0,0
test_5864_004,test,5864,4,car_Hyundai_Xcent,car,Hyundai,Xcent,112,363,490,627,0,0
test_5864_005,test,5864,5,car_Toyota_Innova,car,Toyota,Innova,624,347,705,418,0,0
test_5865_000,test,5865,0,autorickshaw_Piaggio,autorickshaw,Piaggio,Piaggio,460,571,654,771,0,0
test_5865_001,test,5865,1,scooter_Honda_Activa,scooter,Honda,Activa,716,627,813,778,0,0
test_5865_002,test,5865,2,autorickshaw_Others,autorickshaw,Others,Others,1,569,281,1078,0,0
test_5866_000,test,5866,0,car_MarutiSuzuki_Swift,car,MarutiSuzuki,Swift,1281,490,1479,686,0,0
test_5866_001,test,5866,1,motorcycle_Hero_PassionPlus,motorcycle,Hero,PassionPlus,961,698,1449,1080,0,0
test_5866_002,test,5866,2,car_Toyota_Etios,car,Toyota,Etios,874,503,1243,813,0,0
test_5867_000,test,5867,0,scooter_Honda_Aviator,scooter,Honda,Aviator,1221,681,1380,922,0,0
test_5867_001,test,5867,1,bus,bus,bus,bus,824,361,1209,754,0,0
test_5867_002,test,5867,2,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,879,686,1108,1080,0,0
test_5867_003,test,5867,3,truck_Tata,truck,Tata,Tata,39,494,539,907,0,0
test_5867_004,test,5867,4,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,1506,606,1605,713,0,0
test_5868_000,test,5868,0,car_MarutiSuzuki_Omni,car,MarutiSuzuki,Omni,812,590,906,687,0,0
test_5868_001,test,5868,1,autorickshaw_Piaggio,autorickshaw,Piaggio,Piaggio,1714,585,1821,669,0,0
test_5868_002,test,5868,2,car_Honda_Amaze,car,Honda,Amaze,969,596,1065,674,0,0
test_5868_003,test,5868,3,car_Others,car,Others,Others,260,572,486,731,0,0
test_5868_004,test,5868,4,autorickshaw_Others,autorickshaw,Others,Others,139,588,313,791,0,0
test_5868_005,test,5868,5,truck_AshokLeyland,truck,AshokLeyland,AshokLeyland,1224,534,1291,631,0,0
test_5868_006,test,5868,6,autorickshaw_Piaggio,autorickshaw,Piaggio,Piaggio,1533,576,1660,681,0,0
test_5869_000,test,5869,0,autorickshaw_Piaggio,autorickshaw,Piaggio,Piaggio,1315,471,1653,879,0,0
test_5869_001,test,5869,1,autorickshaw_Others,autorickshaw,Others,Others,842,554,976,724,0,0
test_5869_002,test,5869,2,autorickshaw_Others,autorickshaw,Others,Others,79,571,484,948,0,0
test_5871_000,test,5871,0,motorcycle_Hero_PassionPro,motorcycle,Hero,PassionPro,399,655,557,850,0,0
test_5871_001,test,5871,1,autorickshaw_Others,autorickshaw,Others,Others,1083,547,1204,702,0,0
test_5871_002,test,5871,2,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1030,542,1089,664,0,0
test_5871_003,test,5871,3,motorcycle_Hero_PassionPro,motorcycle,Hero,PassionPro,389,655,611,802,0,0
test_5871_004,test,5871,4,car_TataMotors_Indica,car,TataMotors,Indica,1262,567,1499,733,0,0
test_5871_005,test,5871,5,autorickshaw_Others,autorickshaw,Others,Others,595,429,969,906,0,0
test_5871_006,test,5871,6,motorcycle_Yamaha_FZ25,motorcycle,Yamaha,FZ25,1681,689,1872,875,0,0
test_5872_000,test,5872,0,autorickshaw_Others,autorickshaw,Others,Others,557,524,745,756,0,0
test_5872_001,test,5872,1,car_Toyota_Qualis,car,Toyota,Qualis,810,524,1007,618,0,0
test_5872_002,test,5872,2,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,1463,583,1607,687,0,0
test_5872_003,test,5872,3,autorickshaw_Others,autorickshaw,Others,Others,12,523,478,978,0,0
test_5872_004,test,5872,4,autorickshaw_Piaggio,autorickshaw,Piaggio,Piaggio,1305,454,1917,1079,0,0
test_5873_000,test,5873,0,truck_Others,truck,Others,Others,895,440,932,486,0,0
test_5873_001,test,5873,1,truck_Others,truck,Others,Others,983,380,1154,556,0,0
test_5874_000,test,5874,0,motorcycle_Others,motorcycle,Others,Others,1757,713,1918,1056,0,0
test_5874_001,test,5874,1,car_Ford_Fiesta,car,Ford,Fiesta,397,620,589,734,0,0
test_5874_002,test,5874,2,bus,bus,bus,bus,987,436,1301,779,0,0
test_5875_000,test,5875,0,car_Ford_Figo,car,Ford,Figo,921,573,1073,702,0,0
test_5875_001,test,5875,1,motorcycle_Hero_PassionPlus,motorcycle,Hero,PassionPlus,1268,612,1365,756,0,0
test_5876_000,test,5876,0,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1204,536,1378,724,0,0
test_5876_001,test,5876,1,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1645,551,1851,745,0,0
test_5876_002,test,5876,2,car_Hyundai_I20,car,Hyundai,I20,221,537,615,791,0,0
test_5876_003,test,5876,3,autorickshaw_Others,autorickshaw,Others,Others,726,527,986,827,0,0
test_5877_000,test,5877,0,car_MarutiSuzuki_Swift,car,MarutiSuzuki,Swift,1008,620,1096,695,0,0
test_5877_001,test,5877,1,car_Bmw_3-Series,car,Bmw,3-Series,948,623,1011,679,0,0
test_5877_002,test,5877,2,motorcycle_Bajaj_Discover,motorcycle,Bajaj,Discover,182,735,403,1003,0,0
test_5877_003,test,5877,3,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,816,627,969,759,0,0
test_5878_000,test,5878,0,autorickshaw_Others,autorickshaw,Others,Others,572,445,763,673,0,0
test_5878_001,test,5878,1,scooter_Honda_Activa,scooter,Honda,Activa,225,531,384,669,0,0
test_5878_002,test,5878,2,scooter_Suzuki_Access,scooter,Suzuki,Access,530,566,640,785,0,0
test_5878_003,test,5878,3,scooter_Honda_Activa,scooter,Honda,Activa,402,498,540,593,0,0
test_5878_004,test,5878,4,truck_Tata,truck,Tata,Tata,786,281,1920,989,0,0
test_5879_000,test,5879,0,scooter_Honda_Activa,scooter,Honda,Activa,297,824,810,1080,0,0
test_5879_001,test,5879,1,scooter_Honda_Dio,scooter,Honda,Dio,1025,797,1256,1080,0,0
test_5879_002,test,5879,2,bus,bus,bus,bus,1307,64,1918,1078,0,0
test_5879_003,test,5879,3,bus,bus,bus,bus,842,466,1163,763,0,0
test_5879_004,test,5879,4,car_Others,car,Others,Others,637,637,1023,999,0,0
test_5880_000,test,5880,0,car_Hyundai_Xcent,car,Hyundai,Xcent,68,576,442,821,0,0
test_5880_001,test,5880,1,autorickshaw_Others,autorickshaw,Others,Others,1398,514,1484,611,0,0
test_5880_002,test,5880,2,scooter_Honda_Activa,scooter,Honda,Activa,1338,543,1380,617,0,0
test_5880_003,test,5880,3,mini-bus_Others,mini-bus,Others,Others,1515,449,1812,604,0,0
test_5880_004,test,5880,4,car_TataMotors_Indica,car,TataMotors,Indica,285,567,475,712,0,0
test_5880_005,test,5880,5,car_Covered,car,Covered,Covered,824,556,939,620,0,0
test_5881_000,test,5881,0,car_Renault_Duster,car,Renault,Duster,1006,554,1916,1078,0,0
test_5881_001,test,5881,1,car_Volkswagen_Vento,car,Volkswagen,Vento,243,616,495,866,0,0
test_5881_002,test,5881,2,motorcycle_Honda_Shine,motorcycle,Honda,Shine,360,736,677,1079,0,0
test_5881_003,test,5881,3,autorickshaw_Piaggio,autorickshaw,Piaggio,Piaggio,715,547,951,847,0,0
test_5881_004,test,5881,4,autorickshaw_Others,autorickshaw,Others,Others,935,569,1171,865,0,0
test_5881_005,test,5881,5,car_MarutiSuzuki_Swift,car,MarutiSuzuki,Swift,1,600,367,1080,0,0
test_5881_006,test,5881,6,car_Mahindra_Scorpio,car,Mahindra,Scorpio,181,571,372,687,0,0
test_5882_000,test,5882,0,autorickshaw_Others,autorickshaw,Others,Others,9,566,588,1079,0,0
test_5882_001,test,5882,1,car_MarutiSuzuki_Celerio,car,MarutiSuzuki,Celerio,916,577,1720,1079,0,0
test_5882_002,test,5882,2,car_Volkswagen_Polo,car,Volkswagen,Polo,457,573,828,862,0,0
test_5882_003,test,5882,3,car_Toyota_Etios,car,Toyota,Etios,1509,555,1919,948,0,0
test_5882_004,test,5882,4,bus,bus,bus,bus,725,407,1002,666,0,0
test_5883_000,test,5883,0,car_Fiat_PuntoEvo,car,Fiat,PuntoEvo,860,576,1001,697,0,0
test_5883_001,test,5883,1,truck_Tata,truck,Tata,Tata,1157,472,1379,733,0,0
test_5883_002,test,5883,2,motorcycle_Honda_Unicorn,motorcycle,Honda,Unicorn,647,627,749,783,0,0
test_5884_000,test,5884,0,motorcycle_Honda_Unicorn,motorcycle,Honda,Unicorn,352,593,489,745,0,0
test_5884_001,test,5884,1,motorcycle_RoyalEnfield_Classic350,motorcycle,RoyalEnfield,Classic350,869,578,921,665,0,0
test_5884_002,test,5884,2,motorcycle_Others,motorcycle,Others,Others,491,613,610,713,0,0
test_5884_003,test,5884,3,bus,bus,bus,bus,996,370,1383,773,0,0
test_5885_000,test,5885,0,car_Toyota_Etios,car,Toyota,Etios,1602,556,1920,740,0,0
test_5885_001,test,5885,1,car_MarutiSuzuki_WagonR,car,MarutiSuzuki,WagonR,1441,504,1718,689,0,0
test_5885_002,test,5885,2,car_MarutiSuzuki_Alto800,car,MarutiSuzuki,Alto800,728,492,1007,728,0,0
test_5885_003,test,5885,3,scooter_Honda_Activa,scooter,Honda,Activa,541,512,632,663,0,0
test_5886_000,test,5886,0,motorcycle_Others,motorcycle,Others,Others,255,714,584,1075,0,0
test_5886_001,test,5886,1,scooter_Honda_Activa,scooter,Honda,Activa,1148,687,1350,977,0,0
test_5886_002,test,5886,2,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,1449,675,1654,946,0,0
test_5886_003,test,5886,3,motorcycle_Honda_Unicorn,motorcycle,Honda,Unicorn,714,648,833,834,0,0
test_5886_004,test,5886,4,truck_Mahindra,truck,Mahindra,Mahindra,848,466,1165,880,0,0
test_5886_005,test,5886,5,autorickshaw_Others,autorickshaw,Others,Others,1696,562,1919,917,0,0
test_5887_000,test,5887,0,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,16,651,409,909,0,0
test_5887_001,test,5887,1,motorcycle_Hero_PassionPro,motorcycle,Hero,PassionPro,676,596,755,727,0,0
test_5887_002,test,5887,2,truck_Tata,truck,Tata,Tata,860,489,1019,676,0,0
test_5887_003,test,5887,3,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1052,547,1302,834,0,0
test_5887_004,test,5887,4,car_Covered,car,Covered,Covered,198,533,539,812,0,0
test_5887_005,test,5887,5,motorcycle_Hero_Passion,motorcycle,Hero,Passion,1408,616,1625,766,0,0
test_5888_000,test,5888,0,motorcycle_TVS_StarCityPlus,motorcycle,TVS,StarCityPlus,1059,539,1232,796,0,0
test_5888_001,test,5888,1,car_Toyota_Innova,car,Toyota,Innova,322,467,588,634,0,0
test_5888_002,test,5888,2,car_Toyota_Etios,car,Toyota,Etios,1,524,325,776,0,0
test_5888_003,test,5888,3,mini-bus_Others,mini-bus,Others,Others,781,415,898,568,0,0
test_5888_004,test,5888,4,car_Toyota_Etios,car,Toyota,Etios,887,478,1030,590,0,0
test_5888_005,test,5888,5,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,544,479,677,589,0,0
test_5889_000,test,5889,0,autorickshaw_Others,autorickshaw,Others,Others,308,442,358,492,0,0
test_5889_001,test,5889,1,autorickshaw_Others,autorickshaw,Others,Others,874,460,950,508,0,0
test_5889_002,test,5889,2,car_MarutiSuzuki_Omni,car,MarutiSuzuki,Omni,560,461,782,649,0,0
test_5889_003,test,5889,3,car_TataMotors_Indica,car,TataMotors,Indica,0,533,562,1077,0,0
test_5889_004,test,5889,4,scooter_TVS_Jupiter,scooter,TVS,Jupiter,487,501,575,621,0,0
test_5889_005,test,5889,5,car_Others,car,Others,Others,1380,449,1538,516,0,0
test_5889_006,test,5889,6,mini-bus_Others,mini-bus,Others,Others,1582,447,1690,492,0,0
test_5889_007,test,5889,7,bus,bus,bus,bus,797,431,853,469,0,0
test_5889_008,test,5889,8,bus,bus,bus,bus,350,351,718,588,0,0
test_5889_009,test,5889,9,car_Hyundai_I10,car,Hyundai,I10,674,494,1116,896,0,0
test_5890_000,test,5890,0,scooter_Suzuki_Access,scooter,Suzuki,Access,1,461,84,649,0,0
test_5890_001,test,5890,1,car_MarutiSuzuki_Ciaz,car,MarutiSuzuki,Ciaz,177,367,456,596,0,0
test_5890_002,test,5890,2,car_Covered,car,Covered,Covered,979,445,1278,719,0,0
test_5890_003,test,5890,3,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,548,353,731,434,0,0
test_5890_004,test,5890,4,scooter_Honda_Activa,scooter,Honda,Activa,1,338,115,456,0,0
test_5890_005,test,5890,5,scooter_Honda_Activa,scooter,Honda,Activa,677,366,764,466,0,0
test_5890_006,test,5890,6,car_Covered,car,Covered,Covered,898,352,1138,509,0,0
test_5890_007,test,5890,7,motorcycle_Yamaha_Libero,motorcycle,Yamaha,Libero,713,365,819,474,0,0
test_5891_000,test,5891,0,scooter_Others,scooter,Others,Others,1712,527,1797,635,0,0
test_5892_000,test,5892,0,car_MarutiSuzuki_Swift,car,MarutiSuzuki,Swift,201,617,489,783,0,0
test_5892_001,test,5892,1,car_MarutiSuzuki_Swift,car,MarutiSuzuki,Swift,930,615,1128,802,0,0
test_5892_002,test,5892,2,motorcycle_Honda_Unicorn,motorcycle,Honda,Unicorn,664,700,846,972,0,0
test_5892_003,test,5892,3,truck_Tata,truck,Tata,Tata,550,443,901,777,0,0
test_5893_000,test,5893,0,scooter_Honda_Activa,scooter,Honda,Activa,1741,601,1829,743,0,0
test_5893_001,test,5893,1,motorcycle_Bajaj_CT100,motorcycle,Bajaj,CT100,1028,607,1090,699,0,0
test_5893_002,test,5893,2,scooter_Honda_Activa,scooter,Honda,Activa,826,581,856,639,0,0
test_5894_000,test,5894,0,truck_Others,truck,Others,Others,818,415,878,497,0,0
test_5894_001,test,5894,1,truck_Others,truck,Others,Others,1067,444,1117,487,0,0
test_5895_000,test,5895,0,car_TataMotors_Safari,car,TataMotors,Safari,1312,536,1810,792,0,0
test_5895_001,test,5895,1,scooter_Honda_Activa,scooter,Honda,Activa,787,691,904,872,0,0
test_5895_002,test,5895,2,scooter_Honda_Activa,scooter,Honda,Activa,1140,718,1358,1079,0,0
test_5895_003,test,5895,3,scooter_Hero_Pleasure,scooter,Hero,Pleasure,795,747,1091,1079,0,0
test_5896_000,test,5896,0,motorcycle_Hero_Glamour,motorcycle,Hero,Glamour,1495,686,1796,1072,0,0
test_5896_001,test,5896,1,car_Hyundai_Xcent,car,Hyundai,Xcent,877,568,1046,725,0,0
test_5896_002,test,5896,2,truck_Others,truck,Others,Others,0,1,648,1076,0,0
test_5899_000,test,5899,0,scooter_Hero_Maestro,scooter,Hero,Maestro,933,683,1080,931,0,0
test_5899_001,test,5899,1,motorcycle_TVS_Sport,motorcycle,TVS,Sport,880,657,974,830,0,0
test_5899_002,test,5899,2,car_Toyota_Etios,car,Toyota,Etios,1069,603,1319,833,0,0
test_5902_000,test,5902,0,scooter_TVS_Wego,scooter,TVS,Wego,1305,608,1392,731,0,0
test_5902_001,test,5902,1,car_Others,car,Others,Others,1634,578,1836,691,0,0
test_5902_002,test,5902,2,motorcycle_Others,motorcycle,Others,Others,1,947,123,1080,0,0
test_5902_003,test,5902,3,bus,bus,bus,bus,529,435,819,711,0,0
test_5902_004,test,5902,4,scooter_Yamaha_RayZR,scooter,Yamaha,RayZR,796,632,910,828,0,0
test_5902_005,test,5902,5,car_MarutiSuzuki_VitaraBrezza,car,MarutiSuzuki,VitaraBrezza,911,567,1051,704,0,0
test_5902_006,test,5902,6,bus,bus,bus,bus,1,263,528,945,0,0
test_5903_000,test,5903,0,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,910,556,1025,658,0,0
test_5903_001,test,5903,1,car_Hyundai_Santro,car,Hyundai,Santro,551,568,817,794,0,0
test_5903_002,test,5903,2,car_Covered,car,Covered,Covered,1306,578,1773,970,0,0
test_5903_003,test,5903,3,motorcycle_TVS_ApacheRTR160,motorcycle,TVS,ApacheRTR160,1288,576,1395,661,0,0
test_5903_004,test,5903,4,car_Ford_EcoSportTitanium,car,Ford,EcoSportTitanium,1045,553,1156,659,0,0
test_5903_005,test,5903,5,scooter_Vespa_VXL125,scooter,Vespa,VXL125,448,616,611,979,0,0
test_5903_006,test,5903,6,car_Others,car,Others,Others,1122,550,1303,712,0,0
test_5904_000,test,5904,0,truck_AshokLeyland,truck,AshokLeyland,AshokLeyland,1317,284,1918,1079,0,0
test_5904_001,test,5904,1,motorcycle_Bajaj_Pulsar180,motorcycle,Bajaj,Pulsar180,819,728,1003,1076,0,0
test_5904_002,test,5904,2,autorickshaw_Others,autorickshaw,Others,Others,666,613,812,795,0,0
test_5904_003,test,5904,3,car_Toyota_Etios,car,Toyota,Etios,915,645,1130,881,0,0
test_5904_004,test,5904,4,car_Ford_Figo,car,Ford,Figo,1082,628,1270,770,0,0
test_5905_000,test,5905,0,motorcycle_Honda_Shine,motorcycle,Honda,Shine,420,669,552,844,0,0
test_5905_001,test,5905,1,motorcycle_Bajaj_Discover,motorcycle,Bajaj,Discover,530,660,716,950,0,0
test_5905_002,test,5905,2,car_Toyota_Innova,car,Toyota,Innova,1354,523,1812,876,0,0
test_5905_003,test,5905,3,motorcycle_Honda_Shine,motorcycle,Honda,Shine,223,691,416,913,0,0
test_5905_004,test,5905,4,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,620,570,765,747,0,0
test_5905_005,test,5905,5,bus,bus,bus,bus,0,412,361,745,0,0
test_5905_006,test,5905,6,car_MarutiSuzuki_Alto800,car,MarutiSuzuki,Alto800,1677,888,1920,1077,0,0
test_5905_007,test,5905,7,car_Toyota_Innova,car,Toyota,Innova,1,596,303,947,0,0
test_5905_008,test,5905,8,autorickshaw_Others,autorickshaw,Others,Others,801,459,1393,1076,0,0
test_5905_009,test,5905,9,car_Mahindra_Scorpio,car,Mahindra,Scorpio,191,552,503,748,0,0
test_5906_000,test,5906,0,car_MarutiSuzuki_Celerio,car,MarutiSuzuki,Celerio,631,491,815,653,0,0
test_5906_001,test,5906,1,car_MarutiSuzuki_Swift,car,MarutiSuzuki,Swift,781,482,874,574,0,0
test_5906_002,test,5906,2,car_MarutiSuzuki_Eeco,car,MarutiSuzuki,Eeco,917,462,985,538,0,0
test_5907_000,test,5907,0,car_Hyundai_Verna,car,Hyundai,Verna,689,571,916,764,0,0
test_5907_001,test,5907,1,truck_Others,truck,Others,Others,368,415,610,673,0,0
test_5907_002,test,5907,2,scooter_Suzuki_Access,scooter,Suzuki,Access,285,690,611,1079,0,0
test_5907_003,test,5907,3,autorickshaw_Piaggio,autorickshaw,Piaggio,Piaggio,182,535,455,810,0,0
test_5907_004,test,5907,4,car_MarutiSuzuki_Eeco,car,MarutiSuzuki,Eeco,1694,496,1920,657,0,0
test_5907_005,test,5907,5,car_Honda_Amaze,car,Honda,Amaze,950,558,1103,689,0,0
test_5907_006,test,5907,6,mini-bus_Others,mini-bus,Others,Others,794,491,904,579,0,0
test_5908_000,test,5908,0,autorickshaw_Others,autorickshaw,Others,Others,523,529,716,770,0,0
test_5908_001,test,5908,1,autorickshaw_Others,autorickshaw,Others,Others,1,526,437,973,0,0
test_5908_002,test,5908,2,autorickshaw_Piaggio,autorickshaw,Piaggio,Piaggio,1229,457,1919,1079,0,0
test_5908_003,test,5908,3,car_Toyota_Qualis,car,Toyota,Qualis,796,523,987,624,0,0
test_5909_000,test,5909,0,scooter_Honda_Activa,scooter,Honda,Activa,2,465,90,693,0,0
test_5909_001,test,5909,1,truck_Tata,truck,Tata,Tata,588,2,1919,1080,0,0
test_5909_002,test,5909,2,truck_Others,truck,Others,Others,193,152,722,684,0,0
test_5910_000,test,5910,0,car_MarutiSuzuki_Omni,car,MarutiSuzuki,Omni,274,455,527,620,0,0
test_5910_001,test,5910,1,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,388,551,543,833,0,0
test_5910_002,test,5910,2,car_Ford_Figo,car,Ford,Figo,913,491,1237,773,0,0
test_5910_003,test,5910,3,scooter_Honda_Activa,scooter,Honda,Activa,1239,520,1475,668,0,0
test_5910_004,test,5910,4,scooter_Honda_Activa,scooter,Honda,Activa,1765,495,1876,649,0,0
test_5910_005,test,5910,5,autorickshaw_Others,autorickshaw,Others,Others,583,459,931,892,0,0
test_5910_006,test,5910,6,autorickshaw_Others,autorickshaw,Others,Others,1204,445,1501,631,0,0
test_5911_000,test,5911,0,scooter_Suzuki_Access,scooter,Suzuki,Access,1336,621,1447,801,0,0
test_5911_001,test,5911,1,car_MarutiSuzuki_Eeco,car,MarutiSuzuki,Eeco,784,523,1091,890,0,0
test_5912_000,test,5912,0,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1444,548,1612,766,0,0
test_5912_001,test,5912,1,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,738,687,878,933,0,0
test_5912_002,test,5912,2,autorickshaw_Others,autorickshaw,Others,Others,1693,535,1904,868,0,0
test_5912_003,test,5912,3,autorickshaw_Others,autorickshaw,Others,Others,958,530,1148,772,0,0
test_5912_004,test,5912,4,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1189,550,1406,829,0,0
test_5913_000,test,5913,0,car_Others,car,Others,Others,1019,389,1150,580,0,0
test_5913_001,test,5913,1,bus,bus,bus,bus,833,392,992,467,0,0
test_5913_002,test,5913,2,motorcycle_Hero_PassionPlus,motorcycle,Hero,PassionPlus,486,484,585,532,0,0
test_5913_003,test,5913,3,car_TataMotors_Indica,car,TataMotors,Indica,1223,513,1920,1080,0,0
test_5913_004,test,5913,4,car_MarutiSuzuki_Ertiga,car,MarutiSuzuki,Ertiga,757,462,1025,732,0,0
test_5915_000,test,5915,0,car_Others,car,Others,Others,1507,558,1704,669,0,0
test_5915_001,test,5915,1,autorickshaw_Others,autorickshaw,Others,Others,382,534,486,606,0,0
test_5915_002,test,5915,2,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,87,555,220,664,0,0
test_5915_003,test,5915,3,motorcycle_TVS_XL100,motorcycle,TVS,XL100,1182,606,1294,796,0,0
test_5915_004,test,5915,4,car_Toyota_Etios,car,Toyota,Etios,139,580,600,907,0,0
test_5915_005,test,5915,5,car_MarutiSuzuki_Alto800,car,MarutiSuzuki,Alto800,1047,552,1139,628,0,0
test_5915_006,test,5915,6,car_Others,car,Others,Others,1435,552,1521,607,0,0
test_5916_000,test,5916,0,car_MarutiSuzuki_Swift,car,MarutiSuzuki,Swift,1,383,303,577,0,0
test_5916_001,test,5916,1,scooter_Honda_Activa,scooter,Honda,Activa,742,562,865,752,0,0
test_5918_000,test,5918,0,motorcycle_Honda_Shine,motorcycle,Honda,Shine,1477,594,1635,714,0,0
test_5918_001,test,5918,1,scooter_Honda_Activa,scooter,Honda,Activa,1415,608,1494,709,0,0
test_5918_002,test,5918,2,scooter_Honda_Activa,scooter,Honda,Activa,196,680,443,985,0,0
test_5918_003,test,5918,3,scooter_Honda_Activa,scooter,Honda,Activa,1224,620,1314,782,0,0
test_5918_004,test,5918,4,motorcycle_Others,motorcycle,Others,Others,1653,832,1918,1080,0,0
test_5918_005,test,5918,5,motorcycle_Honda_Unicorn,motorcycle,Honda,Unicorn,1160,605,1228,705,0,0
test_5919_000,test,5919,0,scooter_Suzuki_Access,scooter,Suzuki,Access,678,746,976,1080,0,0
test_5919_001,test,5919,1,bus,bus,bus,bus,840,496,1029,665,0,0
test_5919_002,test,5919,2,truck_Eicher,truck,Eicher,Eicher,1330,1,1919,1078,0,0
test_5919_003,test,5919,3,car_TataMotors_Indica,car,TataMotors,Indica,934,640,1275,952,0,0
test_5920_000,test,5920,0,car_MarutiSuzuki_WagonR,car,MarutiSuzuki,WagonR,930,561,1240,842,0,0
test_5920_001,test,5920,1,scooter_Suzuki_Access,scooter,Suzuki,Access,1378,732,1645,1071,0,0
test_5920_002,test,5920,2,car_MarutiSuzuki_WagonR,car,MarutiSuzuki,WagonR,1207,560,1393,731,0,0
test_5920_003,test,5920,3,scooter_Honda_Activa,scooter,Honda,Activa,1754,695,1920,969,0,0
test_5920_004,test,5920,4,scooter_TVS_Jupiter,scooter,TVS,Jupiter,712,620,802,747,0,0
test_5920_005,test,5920,5,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,491,550,667,713,0,0
test_5920_006,test,5920,6,bus,bus,bus,bus,223,417,578,662,0,0
test_5921_000,test,5921,0,car_MarutiSuzuki_Ertiga,car,MarutiSuzuki,Ertiga,310,356,374,416,0,0
